InitialMass,MeltTemp,EndState,FinalMass,FinalAlt,FinalVel,FinalLat,FinalLon
235,1040,impact,8.603,0,0.006,-27.326,28.977
235,1050,impact,9.597,0,0.007,-27.197,29.01
235,1060,impact,10.673,0,0.007,-27.07,29.043
235,1070,impact,11.835,0,0.008,-26.947,29.074
235,1080,impact,13.089,0,0.008,-26.827,29.105
235,1090,impact,14.442,0,0.008,-26.709,29.135
235,1100,impact,15.898,0,0.009,-26.595,29.164
235,1110,impact,17.444,0,0.009,-26.483,29.192
235,1120,impact,19.096,0,0.01,-26.375,29.219
235,1130,impact,20.87,0,0.01,-26.269,29.245
235,1140,impact,22.75,0,0.011,-26.166,29.271
235,1150,impact,24.749,0,0.011,-26.065,29.296
235,1160,impact,26.882,0,0.012,-25.967,29.32
235,1170,impact,29.123,0,0.012,-25.872,29.344
235,1180,impact,31.512,0,0.012,-25.779,29.367
235,1190,impact,34.019,0,0.013,-25.689,29.389
235,1200,impact,36.671,0,0.013,-25.601,29.41
235,1210,impact,39.469,0,0.014,-25.516,29.431
235,1220,impact,42.396,0,0.015,-25.433,29.451
235,1230,impact,45.483,0,0.015,-25.352,29.471
235,1240,impact,48.729,0,0.016,-25.273,29.49
235,1250,impact,52.108,0,0.016,-25.197,29.508
235,1260,impact,55.651,0,0.017,-25.123,29.526
235,1270,impact,59.358,0,0.017,-25.051,29.544
235,1280,impact,63.232,0,0.018,-24.981,29.56
235,1290,impact,67.273,0,0.018,-24.913,29.577
235,1300,impact,71.484,0,0.019,-24.847,29.593
235,1310,impact,75.867,0,0.019,-24.783,29.608
235,1320,impact,80.424,0,0.02,-24.721,29.623
235,1330,impact,85.158,0,0.021,-24.661,29.637
235,1340,impact,90.072,0,0.021,-24.602,29.651
235,1350,impact,95.169,0,0.022,-24.546,29.664
235,1360,impact,100.453,0,0.022,-24.491,29.677
235,1370,impact,105.927,0,0.023,-24.438,29.69
235,1380,impact,111.596,0,0.024,-24.387,29.702
235,1390,impact,117.445,0,0.024,-24.338,29.714
240,800,demise,0.082,84.16,3.05,-27.745,28.885
240,810,demise,0.1,83.808,2.698,-27.581,28.924
240,820,demise,0.159,83.467,2.92,-27.423,28.963
240,830,demise,0.204,83.112,2.942,-27.263,29.001
240,840,demise,0.292,82.745,2.793,-27.102,29.039
240,850,demise,0.377,82.387,2.904,-26.948,29.076
240,860,demise,0.486,82.036,3.071,-26.798,29.112
240,870,demise,0.627,81.675,3.17,-26.648,29.147
240,880,demise,0.789,81.248,2.893,-26.484,29.186
240,890,demise,0.966,80.887,3.024,-26.339,29.22
240,900,demise,1.181,80.517,3.113,-26.196,29.254
240,910,demise,1.438,80.144,3.192,-26.054,29.287
240,920,demise,1.734,79.775,3.268,-25.916,29.319
240,930,demise,2.028,79.317,3.09,-25.76,29.355
240,940,demise,2.371,78.973,3.232,-25.633,29.385
240,950,demise,2.777,78.627,3.354,-25.508,29.414
240,960,demise,3.195,78.142,3.184,-25.356,29.449
240,970,demise,3.676,77.784,3.275,-25.233,29.477
240,980,impact,4.22,0,0.004,-24.52,29.552
240,990,impact,4.826,0,0.005,-24.368,29.589
240,1000,impact,5.474,0,0.005,-24.22,29.625
240,1010,impact,6.19,0,0.005,-24.076,29.661
240,1020,impact,6.979,0,0.006,-23.935,29.695
240,1030,impact,7.841,0,0.006,-23.797,29.728
240,1040,impact,8.78,0,0.007,-23.663,29.76
240,1050,impact,9.8,0,0.007,-23.532,29.792
240,1060,impact,10.905,0,0.007,-23.404,29.822
240,1070,impact,12.099,0,0.008,-23.279,29.852
240,1080,impact,13.388,0,0.008,-23.157,29.881
240,1090,impact,14.777,0,0.009,-23.038,29.909
240,1100,impact,16.254,0,0.009,-22.923,29.936
240,1110,impact,17.835,0,0.009,-22.81,29.962
240,1120,impact,19.533,0,0.01,-22.701,29.988
240,1130,impact,21.352,0,0.01,-22.594,30.012
240,1140,impact,23.266,0,0.011,-22.49,30.036
240,1150,impact,25.317,0,0.011,-22.389,30.06
240,1160,impact,27.489,0,0.012,-22.29,30.082
240,1170,impact,29.788,0,0.012,-22.194,30.104
240,1180,impact,32.223,0,0.013,-22.101,30.126
240,1190,impact,34.792,0,0.013,-22.01,30.147
240,1200,impact,37.497,0,0.014,-21.922,30.167
240,1210,impact,40.361,0,0.014,-21.836,30.186
240,1220,impact,43.346,0,0.015,-21.753,30.205
240,1230,impact,46.495,0,0.015,-21.672,30.223
240,1240,impact,49.805,0,0.016,-21.593,30.241
240,1250,impact,53.259,0,0.016,-21.516,30.258
240,1260,impact,56.871,0,0.017,-21.441,30.275
240,1270,impact,60.652,0,0.017,-21.369,30.291
240,1280,impact,64.601,0,0.018,-21.299,30.307
240,1290,impact,68.72,0,0.019,-21.231,30.322
240,1300,impact,73.012,0,0.019,-21.165,30.337
240,1310,impact,77.477,0,0.02,-21.101,30.352
240,1320,impact,82.12,0,0.02,-21.038,30.365
240,1330,impact,86.941,0,0.021,-20.978,30.379
240,1340,impact,91.945,0,0.021,-20.92,30.392
240,1350,impact,97.134,0,0.022,-20.863,30.404
240,1360,impact,102.513,0,0.023,-20.809,30.416
240,1370,impact,108.084,0,0.023,-20.756,30.428
240,1380,impact,113.852,0,0.024,-20.705,30.439
240,1390,impact,119.802,0,0.024,-20.655,30.45
245,800,demise,0.067,84.359,2.74,-24.119,29.681
245,810,demise,0.107,84.012,2.902,-23.95,29.718
245,820,demise,0.139,83.65,2.691,-23.78,29.756
245,830,demise,0.201,83.301,2.962,-23.618,29.792
245,840,demise,0.269,82.945,3.119,-23.456,29.828
245,850,demise,0.36,82.558,2.903,-23.288,29.865
245,860,demise,0.462,82.199,3.08,-23.131,29.9
245,870,demise,0.606,81.82,3.117,-22.972,29.935
245,880,demise,0.754,81.411,2.973,-22.808,29.97
245,890,demise,0.936,81.038,3.094,-22.657,30.003
245,900,demise,1.159,80.669,3.214,-22.51,30.035
245,910,demise,1.411,80.21,2.996,-22.343,30.071
245,920,demise,1.672,79.859,3.164,-22.206,30.101
245,930,demise,2.001,79.488,3.267,-22.067,30.131
245,940,demise,2.343,79.023,3.12,-21.91,30.165
245,950,demise,2.729,78.675,3.263,-21.782,30.192
245,960,demise,3.18,78.192,3.127,-21.627,30.225
245,970,demise,3.652,77.833,3.234,-21.502,30.252
245,980,impact,4.194,0,0.004,-20.78,30.319
245,990,impact,4.805,0,0.005,-20.624,30.355
245,1000,impact,5.463,0,0.005,-20.473,30.39
245,1010,impact,6.185,0,0.005,-20.325,30.424
245,1020,impact,6.982,0,0.006,-20.181,30.456
245,1030,impact,7.855,0,0.006,-20.04,30.488
245,1040,impact,8.807,0,0.007,-19.902,30.519
245,1050,impact,9.84,0,0.007,-19.768,30.549
245,1060,impact,10.959,0,0.007,-19.638,30.578
245,1070,impact,12.167,0,0.008,-19.51,30.607
245,1080,impact,13.469,0,0.008,-19.386,30.634
245,1090,impact,14.87,0,0.009,-19.265,30.661
245,1100,impact,16.376,0,0.009,-19.148,30.687
245,1110,impact,17.994,0,0.009,-19.033,30.712
245,1120,impact,19.712,0,0.01,-18.921,30.736
245,1130,impact,21.541,0,0.01,-18.813,30.76
245,1140,impact,23.502,0,0.011,-18.707,30.783
245,1150,impact,25.582,0,0.011,-18.604,30.805
245,1160,impact,27.783,0,0.012,-18.505,30.826
245,1170,impact,30.132,0,0.012,-18.407,30.847
245,1180,impact,32.59,0,0.013,-18.313,30.868
245,1190,impact,35.211,0,0.013,-18.22,30.887
245,1200,impact,37.951,0,0.014,-18.131,30.907
245,1210,impact,40.851,0,0.014,-18.044,30.925
245,1220,impact,43.898,0,0.015,-17.96,30.943
245,1230,impact,47.088,0,0.015,-17.878,30.961
245,1240,impact,50.445,0,0.016,-17.798,30.978
245,1250,impact,53.968,0,0.016,-17.72,30.994
245,1260,impact,57.632,0,0.017,-17.645,31.01
245,1270,impact,61.468,0,0.018,-17.572,31.025
245,1280,impact,65.475,0,0.018,-17.501,31.04
245,1290,impact,69.656,0,0.019,-17.432,31.055
245,1300,impact,74.013,0,0.019,-17.366,31.069
245,1310,impact,78.546,0,0.02,-17.301,31.082
245,1320,impact,83.258,0,0.02,-17.238,31.096
245,1330,impact,88.152,0,0.021,-17.177,31.108
245,1340,impact,93.231,0,0.022,-17.119,31.121
245,1350,impact,98.498,0,0.022,-17.062,31.133
245,1360,impact,103.956,0,0.023,-17.007,31.144
245,1370,impact,109.609,0,0.023,-16.953,31.155
245,1380,impact,115.461,0,0.024,-16.902,31.166
245,1390,impact,121.496,0,0.025,-16.852,31.176
250,800,demise,0.048,84.709,2.667,-16.987,31.112
250,810,demise,0.086,84.352,2.74,-16.807,31.148
250,820,demise,0.128,83.997,2.924,-16.631,31.183
250,830,demise,0.175,83.626,2.795,-16.453,31.218
250,840,demise,0.233,83.266,3.043,-16.283,31.251
250,850,demise,0.322,82.88,2.905,-16.108,31.285
250,860,demise,0.416,82.518,3.123,-15.943,31.317
250,870,demise,0.549,82.1,2.906,-15.766,31.352
250,880,demise,0.687,81.741,3.138,-15.609,31.382
250,890,demise,0.876,81.363,3.262,-15.45,31.413
250,900,demise,1.071,80.925,3.087,-15.278,31.447
250,910,demise,1.319,80.548,3.219,-15.126,31.476
250,920,demise,1.617,80.062,2.984,-14.951,31.51
250,930,demise,1.893,79.727,3.211,-14.815,31.536
250,940,demise,2.241,79.267,3.104,-14.653,31.567
250,950,demise,2.612,78.924,3.279,-14.521,31.592
250,960,demise,3.05,78.446,3.165,-14.363,31.623
250,970,demise,3.518,78.092,3.297,-14.234,31.647
250,980,impact,4.067,0,0.004,-13.483,31.707
250,990,impact,4.649,0,0.005,-13.323,31.741
250,1000,impact,5.303,0,0.005,-13.165,31.773
250,1010,impact,6.035,0,0.005,-13.011,31.805
250,1020,impact,6.827,0,0.006,-12.861,31.836
250,1030,impact,7.689,0,0.006,-12.715,31.866
250,1040,impact,8.635,0,0.006,-12.573,31.895
250,1050,impact,9.666,0,0.007,-12.434,31.923
250,1060,impact,10.785,0,0.007,-12.299,31.951
250,1070,impact,11.996,0,0.008,-12.167,31.977
250,1080,impact,13.301,0,0.008,-12.039,32.003
250,1090,impact,14.706,0,0.008,-11.915,32.028
250,1100,impact,16.215,0,0.009,-11.793,32.053
250,1110,impact,17.834,0,0.009,-11.675,32.076
250,1120,impact,19.57,0,0.01,-11.56,32.099
250,1130,impact,21.419,0,0.01,-11.448,32.121
250,1140,impact,23.379,0,0.011,-11.34,32.143
250,1150,impact,25.474,0,0.011,-11.234,32.164
250,1160,impact,27.707,0,0.012,-11.131,32.184
250,1170,impact,30.052,0,0.012,-11.031,32.204
250,1180,impact,32.555,0,0.013,-10.934,32.223
250,1190,impact,35.179,0,0.013,-10.84,32.241
250,1200,impact,37.966,0,0.014,-10.748,32.26
250,1210,impact,40.88,0,0.014,-10.659,32.277
250,1220,impact,43.966,0,0.015,-10.573,32.294
250,1230,impact,47.19,0,0.015,-10.489,32.31
250,1240,impact,50.576,0,0.016,-10.407,32.326
250,1250,impact,54.134,0,0.016,-10.328,32.342
250,1260,impact,57.85,0,0.017,-10.251,32.357
250,1270,impact,61.725,0,0.018,-10.177,32.371
250,1280,impact,65.777,0,0.018,-10.104,32.385
250,1290,impact,70.006,0,0.019,-10.034,32.399
250,1300,impact,74.414,0,0.019,-9.966,32.412
250,1310,impact,79,0,0.02,-9.9,32.425
250,1320,impact,83.769,0,0.02,-9.837,32.437
250,1330,impact,88.722,0,0.021,-9.775,32.449
250,1340,impact,93.861,0,0.022,-9.715,32.461
250,1350,impact,99.189,0,0.022,-9.657,32.472
250,1360,impact,104.711,0,0.023,-9.601,32.483
250,1370,impact,110.429,0,0.024,-9.547,32.493
250,1380,impact,116.347,0,0.024,-9.495,32.503
250,1390,impact,122.469,0,0.025,-9.444,32.513
255,800,demise,0.044,85.164,3.006,-5.238,33.227
255,810,demise,0.065,84.806,2.943,-5.046,33.261
255,820,demise,0.092,84.442,2.9,-4.857,33.295
255,830,demise,0.132,84.081,3.171,-4.672,33.328
255,840,demise,0.195,83.703,3.067,-4.485,33.361
255,850,demise,0.268,83.321,3.021,-4.301,33.393
255,860,demise,0.368,82.954,3.263,-4.125,33.424
255,870,demise,0.468,82.551,3.139,-3.943,33.456
255,880,demise,0.61,82.129,2.993,-3.759,33.489
255,890,demise,0.77,81.758,3.221,-3.594,33.518
255,900,demise,0.965,81.325,3.089,-3.415,33.55
255,910,demise,1.2,80.939,3.24,-3.253,33.578
255,920,demise,1.445,80.506,3.164,-3.082,33.608
255,930,demise,1.758,80.127,3.305,-2.928,33.635
255,940,demise,2.073,79.677,3.223,-2.761,33.665
255,950,demise,2.452,79.217,3.151,-2.596,33.694
255,960,demise,2.855,78.875,3.341,-2.461,33.718
255,970,demise,3.322,78.396,3.25,-2.299,33.746
255,980,demise,3.841,78.045,3.395,-2.168,33.769
255,990,impact,4.419,0,0.005,-1.358,33.832
255,1000,impact,5.057,0,0.005,-1.193,33.864
255,1010,impact,5.776,0,0.005,-1.032,33.896
255,1020,impact,6.544,0,0.006,-0.876,33.926
255,1030,impact,7.401,0,0.006,-0.723,33.955
255,1040,impact,8.346,0,0.006,-0.574,33.984
255,1050,impact,9.36,0,0.007,-0.43,34.011
255,1060,impact,10.462,0,0.007,-0.289,34.038
255,1070,impact,11.661,0,0.008,-0.152,34.064
255,1080,impact,12.958,0,0.008,-0.019,34.09
255,1090,impact,14.357,0,0.008,0.111,34.114
255,1100,impact,15.861,0,0.009,0.237,34.138
255,1110,impact,17.475,0,0.009,0.359,34.161
255,1120,impact,19.205,0,0.01,0.478,34.184
255,1130,impact,21.057,0,0.01,0.594,34.206
255,1140,impact,23.03,0,0.011,0.707,34.227
255,1150,impact,25.119,0,0.011,0.816,34.248
255,1160,impact,27.347,0,0.012,0.922,34.268
255,1170,impact,29.723,0,0.012,1.025,34.287
255,1180,impact,32.215,0,0.013,1.125,34.306
255,1190,impact,34.865,0,0.013,1.222,34.324
255,1200,impact,37.655,0,0.014,1.317,34.342
255,1210,impact,40.6,0,0.014,1.408,34.359
255,1220,impact,43.692,0,0.015,1.497,34.376
255,1230,impact,46.956,0,0.015,1.584,34.392
255,1240,impact,50.358,0,0.016,1.668,34.408
255,1250,impact,53.939,0,0.016,1.749,34.423
255,1260,impact,57.695,0,0.017,1.828,34.438
255,1270,impact,61.6,0,0.018,1.904,34.452
255,1280,impact,65.686,0,0.018,1.978,34.466
255,1290,impact,69.953,0,0.019,2.05,34.479
255,1300,impact,74.401,0,0.019,2.119,34.492
255,1310,impact,79.033,0,0.02,2.187,34.505
255,1320,impact,83.849,0,0.02,2.252,34.517
255,1330,impact,88.851,0,0.021,2.315,34.529
255,1340,impact,94.041,0,0.022,2.376,34.541
255,1350,impact,99.422,0,0.022,2.435,34.552
255,1360,impact,104.997,0,0.023,2.492,34.562
255,1370,impact,110.769,0,0.024,2.548,34.573
255,1380,impact,116.742,0,0.024,2.601,34.583
255,1390,impact,122.919,0,0.025,2.652,34.592
260,800,demise,0.328,81.732,2.852,-69.653,-122.114
260,810,demise,0.424,81.358,2.823,-69.767,-121.83
260,820,demise,0.545,80.996,2.929,-69.875,-121.554
260,830,demise,0.689,80.568,2.609,-69.994,-121.248
260,840,demise,0.839,80.203,2.74,-70.098,-120.975
260,850,demise,1.032,79.813,2.756,-70.204,-120.692
260,860,demise,1.256,79.439,2.847,-70.305,-120.42
260,870,demise,1.505,79.041,2.852,-70.408,-120.139
260,880,demise,1.806,78.627,2.824,-70.511,-119.853
260,890,demise,2.12,78.269,2.945,-70.602,-119.595
260,900,demise,2.484,77.908,3.048,-70.693,-119.337
260,910,demise,2.876,77.413,2.86,-70.8,-119.024
260,920,demise,3.313,77.04,2.939,-70.888,-118.767
260,930,demise,3.805,76.663,3.003,-70.974,-118.51
260,940,impact,4.354,0,0.005,-71.6,-117.193
260,950,impact,4.961,0,0.005,-71.691,-116.864
260,960,impact,5.628,0,0.005,-71.78,-116.54
260,970,impact,6.359,0,0.006,-71.866,-116.219
260,980,impact,7.157,0,0.006,-71.951,-115.903
260,990,impact,8.025,0,0.006,-72.033,-115.592
260,1000,impact,8.968,0,0.007,-72.113,-115.285
260,1010,impact,9.992,0,0.007,-72.19,-114.983
260,1020,impact,11.1,0,0.007,-72.266,-114.685
260,1030,impact,12.299,0,0.008,-72.34,-114.392
260,1040,impact,13.595,0,0.008,-72.412,-114.103
260,1050,impact,14.974,0,0.009,-72.481,-113.819
260,1060,impact,16.452,0,0.009,-72.549,-113.541
260,1070,impact,18.044,0,0.009,-72.615,-113.266
260,1080,impact,19.738,0,0.01,-72.678,-112.997
260,1090,impact,21.539,0,0.01,-72.74,-112.733
260,1100,impact,23.469,0,0.011,-72.8,-112.473
260,1110,impact,25.496,0,0.011,-72.859,-112.219
260,1120,impact,27.668,0,0.012,-72.915,-111.969
260,1130,impact,29.942,0,0.012,-72.97,-111.724
260,1140,impact,32.362,0,0.013,-73.023,-111.484
260,1150,impact,34.906,0,0.013,-73.075,-111.249
260,1160,impact,37.585,0,0.014,-73.125,-111.018
260,1170,impact,40.415,0,0.014,-73.174,-110.792
260,1180,impact,43.378,0,0.015,-73.221,-110.572
260,1190,impact,46.484,0,0.015,-73.266,-110.355
260,1200,impact,49.747,0,0.016,-73.31,-110.144
260,1210,impact,53.167,0,0.016,-73.353,-109.937
260,1220,impact,56.747,0,0.017,-73.395,-109.734
260,1230,impact,60.474,0,0.017,-73.435,-109.536
260,1240,impact,64.365,0,0.018,-73.474,-109.343
260,1250,impact,68.425,0,0.019,-73.511,-109.154
260,1260,impact,72.655,0,0.019,-73.548,-108.97
260,1270,impact,77.059,0,0.02,-73.583,-108.79
260,1280,impact,81.639,0,0.02,-73.617,-108.615
260,1290,impact,86.398,0,0.021,-73.65,-108.444
260,1300,impact,91.342,0,0.021,-73.682,-108.277
260,1310,impact,96.471,0,0.022,-73.713,-108.115
260,1320,impact,101.773,0,0.023,-73.742,-107.957
260,1330,impact,107.266,0,0.023,-73.771,-107.804
260,1340,impact,112.955,0,0.024,-73.799,-107.654
260,1350,impact,118.845,0,0.024,-73.825,-107.509
260,1360,impact,124.932,0,0.025,-73.851,-107.369
260,1370,impact,131.199,0,0.026,-73.876,-107.232
260,1380,impact,137.678,0,0.026,-73.9,-107.1
260,1390,impact,144.369,0,0.027,-73.923,-106.972
265,800,demise,0.551,80.497,2.529,-68.031,-20.127
265,810,demise,0.688,80.134,2.553,-67.921,-19.905
265,820,demise,0.85,79.77,2.6,-67.812,-19.689
265,830,demise,1.038,79.388,2.578,-67.701,-19.472
265,840,demise,1.255,79.005,2.584,-67.592,-19.261
265,850,demise,1.499,78.641,2.657,-67.487,-19.063
265,860,demise,1.771,78.254,2.666,-67.381,-18.861
265,870,demise,2.091,77.872,2.696,-67.277,-18.667
265,880,demise,2.421,77.52,2.791,-67.179,-18.487
265,890,demise,2.797,77.133,2.808,-67.077,-18.301
265,900,demise,3.22,76.765,2.867,-66.98,-18.126
265,910,demise,3.693,76.393,2.917,-66.883,-17.953
265,920,impact,4.218,0,0.005,-66.474,-17.163
265,930,impact,4.796,0,0.005,-66.353,-16.968
265,940,impact,5.432,0,0.005,-66.235,-16.778
265,950,impact,6.128,0,0.005,-66.12,-16.594
265,960,impact,6.888,0,0.006,-66.007,-16.415
265,970,impact,7.717,0,0.006,-65.896,-16.242
265,980,impact,8.618,0,0.007,-65.788,-16.074
265,990,impact,9.597,0,0.007,-65.682,-15.911
265,1000,impact,10.659,0,0.007,-65.578,-15.754
265,1010,impact,11.803,0,0.008,-65.477,-15.601
265,1020,impact,13.022,0,0.008,-65.379,-15.453
265,1030,impact,14.338,0,0.008,-65.282,-15.31
265,1040,impact,15.76,0,0.009,-65.188,-15.17
265,1050,impact,17.266,0,0.009,-65.096,-15.036
265,1060,impact,18.879,0,0.01,-65.006,-14.905
265,1070,impact,20.608,0,0.01,-64.918,-14.778
265,1080,impact,22.429,0,0.011,-64.832,-14.656
265,1090,impact,24.385,0,0.011,-64.748,-14.537
265,1100,impact,26.434,0,0.011,-64.667,-14.422
265,1110,impact,28.624,0,0.012,-64.587,-14.31
265,1120,impact,30.923,0,0.012,-64.51,-14.202
265,1130,impact,33.357,0,0.013,-64.434,-14.097
265,1140,impact,35.931,0,0.013,-64.36,-13.996
265,1150,impact,38.622,0,0.014,-64.288,-13.897
265,1160,impact,41.462,0,0.014,-64.217,-13.802
265,1170,impact,44.451,0,0.015,-64.149,-13.71
265,1180,impact,47.578,0,0.015,-64.082,-13.62
265,1190,impact,50.849,0,0.016,-64.017,-13.533
265,1200,impact,54.276,0,0.016,-63.954,-13.449
265,1210,impact,57.863,0,0.017,-63.892,-13.368
265,1220,impact,61.611,0,0.018,-63.832,-13.289
265,1230,impact,65.522,0,0.018,-63.773,-13.212
265,1240,impact,69.599,0,0.019,-63.716,-13.138
265,1250,impact,73.845,0,0.019,-63.661,-13.066
265,1260,impact,78.262,0,0.02,-63.607,-12.997
265,1270,impact,82.853,0,0.02,-63.554,-12.93
265,1280,impact,87.625,0,0.021,-63.503,-12.865
265,1290,impact,92.578,0,0.022,-63.454,-12.802
265,1300,impact,97.718,0,0.022,-63.406,-12.741
265,1310,impact,103.047,0,0.023,-63.359,-12.682
265,1320,impact,108.572,0,0.023,-63.314,-12.625
265,1330,impact,114.277,0,0.024,-63.27,-12.57
265,1340,impact,120.175,0,0.025,-63.228,-12.517
265,1350,impact,126.278,0,0.025,-63.186,-12.466
265,1360,impact,132.592,0,0.026,-63.146,-12.417
265,1370,impact,139.08,0,0.026,-63.108,-12.369
265,1380,impact,145.784,0,0.027,-63.071,-12.323
265,1390,impact,152.703,0,0.028,-63.035,-12.279
270,800,demise,0.577,80.43,2.595,-48.574,-1.082
270,810,demise,0.726,80.064,2.578,-48.439,-1.015
270,820,demise,0.883,79.704,2.612,-48.308,-0.95
270,830,demise,1.076,79.339,2.635,-48.177,-0.886
270,840,demise,1.296,78.994,2.753,-48.054,-0.826
270,850,demise,1.542,78.632,2.799,-47.929,-0.765
270,860,demise,1.833,78.237,2.76,-47.799,-0.703
270,870,demise,2.137,77.869,2.8,-47.677,-0.644
270,880,demise,2.485,77.519,2.885,-47.56,-0.589
270,890,demise,2.879,77.164,2.958,-47.445,-0.534
270,900,demise,3.31,76.675,2.77,-47.306,-0.469
270,910,demise,3.784,76.307,2.829,-47.192,-0.415
270,920,impact,4.314,0,0.005,-46.656,-0.196
270,930,impact,4.9,0,0.005,-46.518,-0.134
270,940,impact,5.546,0,0.005,-46.384,-0.073
270,950,impact,6.254,0,0.005,-46.253,-0.013
270,960,impact,7.028,0,0.006,-46.124,0.044
270,970,impact,7.871,0,0.006,-45.998,0.1
270,980,impact,8.789,0,0.007,-45.875,0.155
270,990,impact,9.786,0,0.007,-45.755,0.208
270,1000,impact,10.866,0,0.007,-45.637,0.26
270,1010,impact,12.022,0,0.008,-45.523,0.31
270,1020,impact,13.264,0,0.008,-45.411,0.359
270,1030,impact,14.603,0,0.008,-45.301,0.406
270,1040,impact,16.048,0,0.009,-45.194,0.452
270,1050,impact,17.581,0,0.009,-45.09,0.497
270,1060,impact,19.221,0,0.01,-44.989,0.541
270,1070,impact,20.983,0,0.01,-44.889,0.583
270,1080,impact,22.834,0,0.011,-44.792,0.624
270,1090,impact,24.819,0,0.011,-44.698,0.664
270,1100,impact,26.91,0,0.012,-44.606,0.703
270,1110,impact,29.137,0,0.012,-44.516,0.74
270,1120,impact,31.476,0,0.012,-44.428,0.777
270,1130,impact,33.965,0,0.013,-44.343,0.813
270,1140,impact,36.568,0,0.013,-44.26,0.847
270,1150,impact,39.317,0,0.014,-44.179,0.881
270,1160,impact,42.219,0,0.014,-44.1,0.913
270,1170,impact,45.248,0,0.015,-44.023,0.945
270,1180,impact,48.43,0,0.016,-43.948,0.976
270,1190,impact,51.769,0,0.016,-43.875,1.005
270,1200,impact,55.269,0,0.017,-43.804,1.034
270,1210,impact,58.929,0,0.017,-43.735,1.062
270,1220,impact,62.74,0,0.018,-43.667,1.09
270,1230,impact,66.718,0,0.018,-43.602,1.116
270,1240,impact,70.868,0,0.019,-43.538,1.142
270,1250,impact,75.192,0,0.019,-43.476,1.167
270,1260,impact,79.693,0,0.02,-43.416,1.191
270,1270,impact,84.374,0,0.021,-43.358,1.214
270,1280,impact,89.238,0,0.021,-43.301,1.237
270,1290,impact,94.289,0,0.022,-43.246,1.259
270,1300,impact,99.524,0,0.022,-43.192,1.28
270,1310,impact,104.941,0,0.023,-43.141,1.3
270,1320,impact,110.555,0,0.024,-43.09,1.32
270,1330,impact,116.369,0,0.024,-43.042,1.34
270,1340,impact,122.388,0,0.025,-42.994,1.358
270,1350,impact,128.605,0,0.025,-42.949,1.376
270,1360,impact,135.009,0,0.026,-42.905,1.393
270,1370,impact,141.63,0,0.027,-42.862,1.41
270,1380,impact,148.464,0,0.027,-42.821,1.426
270,1390,impact,155.482,0,0.028,-42.781,1.442
275,800,demise,0.543,80.636,2.73,-35.709,3.802
275,810,demise,0.686,80.284,2.748,-35.57,3.844
275,820,demise,0.849,79.937,2.838,-35.434,3.885
275,830,demise,1.037,79.57,2.84,-35.295,3.927
275,840,demise,1.258,79.131,2.567,-35.142,3.972
275,850,demise,1.495,78.768,2.638,-35.01,4.011
275,860,demise,1.783,78.394,2.686,-34.878,4.05
275,870,demise,2.073,78.036,2.762,-34.751,4.087
275,880,demise,2.412,77.69,2.869,-34.629,4.123
275,890,demise,2.802,77.341,2.963,-34.508,4.158
275,900,demise,3.227,76.859,2.791,-34.364,4.2
275,910,demise,3.695,76.497,2.865,-34.245,4.235
275,920,impact,4.221,0,0.004,-33.66,4.369
275,930,impact,4.805,0,0.005,-33.517,4.411
275,940,impact,5.449,0,0.005,-33.376,4.451
275,950,impact,6.157,0,0.005,-33.239,4.49
275,960,impact,6.929,0,0.006,-33.105,4.528
275,970,impact,7.771,0,0.006,-32.973,4.566
275,980,impact,8.685,0,0.006,-32.845,4.602
275,990,impact,9.676,0,0.007,-32.72,4.637
275,1000,impact,10.749,0,0.007,-32.598,4.671
275,1010,impact,11.908,0,0.008,-32.478,4.705
275,1020,impact,13.159,0,0.008,-32.361,4.737
275,1030,impact,14.507,0,0.008,-32.247,4.769
275,1040,impact,15.958,0,0.009,-32.136,4.8
275,1050,impact,17.494,0,0.009,-32.027,4.83
275,1060,impact,19.144,0,0.01,-31.921,4.859
275,1070,impact,20.916,0,0.01,-31.818,4.887
275,1080,impact,22.782,0,0.011,-31.717,4.915
275,1090,impact,24.778,0,0.011,-31.619,4.942
275,1100,impact,26.893,0,0.012,-31.523,4.968
275,1110,impact,29.131,0,0.012,-31.43,4.993
275,1120,impact,31.502,0,0.012,-31.339,5.018
275,1130,impact,34.004,0,0.013,-31.25,5.042
275,1140,impact,36.639,0,0.013,-31.164,5.065
275,1150,impact,39.431,0,0.014,-31.08,5.088
275,1160,impact,42.342,0,0.014,-30.998,5.109
275,1170,impact,45.412,0,0.015,-30.918,5.131
275,1180,impact,48.642,0,0.016,-30.84,5.152
275,1190,impact,52.017,0,0.016,-30.765,5.172
275,1200,impact,55.547,0,0.017,-30.691,5.191
275,1210,impact,59.244,0,0.017,-30.62,5.21
275,1220,impact,63.108,0,0.018,-30.55,5.229
275,1230,impact,67.143,0,0.018,-30.482,5.247
275,1240,impact,71.35,0,0.019,-30.417,5.264
275,1250,impact,75.732,0,0.019,-30.353,5.281
275,1260,impact,80.291,0,0.02,-30.29,5.297
275,1270,impact,85.031,0,0.021,-30.23,5.313
275,1280,impact,89.953,0,0.021,-30.172,5.328
275,1290,impact,95.063,0,0.022,-30.115,5.343
275,1300,impact,100.364,0,0.022,-30.06,5.357
275,1310,impact,105.859,0,0.023,-30.006,5.371
275,1320,impact,111.552,0,0.024,-29.954,5.385
